"","dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2018"
"6756","27/03/2020",27,3,2020,4,0,"Madagascar","MG","MDG",26262368
"6757","26/03/2020",26,3,2020,0,0,"Madagascar","MG","MDG",26262368
"6758","25/03/2020",25,3,2020,2,0,"Madagascar","MG","MDG",26262368
"6759","24/03/2020",24,3,2020,14,0,"Madagascar","MG","MDG",26262368
"6760","23/03/2020",23,3,2020,0,0,"Madagascar","MG","MDG",26262368
"6761","22/03/2020",22,3,2020,0,0,"Madagascar","MG","MDG",26262368
"6762","21/03/2020",21,3,2020,3,0,"Madagascar","MG","MDG",26262368
"6763","19/04/2020",19,4,2020,0,0,"Malawi","MW","MWI",18143315
"6764","18/04/2020",18,4,2020,1,0,"Malawi","MW","MWI",18143315
"6765","17/04/2020",17,4,2020,0,0,"Malawi","MW","MWI",18143315
"6766","16/04/2020",16,4,2020,0,0,"Malawi","MW","MWI",18143315
"6767","15/04/2020",15,4,2020,0,0,"Malawi","MW","MWI",18143315
"6768","14/04/2020",14,4,2020,3,0,"Malawi","MW","MWI",18143315
"6769","13/04/2020",13,4,2020,1,0,"Malawi","MW","MWI",18143315
"6770","12/04/2020",12,4,2020,3,1,"Malawi","MW","MWI",18143315
"6771","11/04/2020",11,4,2020,1,0,"Malawi","MW","MWI",18143315
"6772","10/04/2020",10,4,2020,0,0,"Malawi","MW","MWI",18143315
"6773","09/04/2020",9,4,2020,0,0,"Malawi","MW","MWI",18143315
"6774","08/04/2020",8,4,2020,3,1,"Malawi","MW","MWI",18143315
"6775","07/04/2020",7,4,2020,1,0,"Malawi","MW","MWI",18143315
"6776","06/04/2020",6,4,2020,0,0,"Malawi","MW","MWI",18143315
"6777","05/04/2020",5,4,2020,1,0,"Malawi","MW","MWI",18143315
"6778","04/04/2020",4,4,2020,0,0,"Malawi","MW","MWI",18143315
"6779","03/04/2020",3,4,2020,3,0,"Malawi","MW","MWI",18143315
"6780","19/04/2020",19,4,2020,54,2,"Malaysia","MY","MYS",31528585
"6781","18/04/2020",18,4,2020,69,2,"Malaysia","MY","MYS",31528585
"6782","17/04/2020",17,4,2020,110,1,"Malaysia","MY","MYS",31528585
"6783","16/04/2020",16,4,2020,85,1,"Malaysia","MY","MYS",31528585
"6784","15/04/2020",15,4,2020,170,5,"Malaysia","MY","MYS",31528585
"6785","14/04/2020",14,4,2020,134,1,"Malaysia","MY","MYS",31528585
"6786","13/04/2020",13,4,2020,153,3,"Malaysia","MY","MYS",31528585
"6787","12/04/2020",12,4,2020,184,3,"Malaysia","MY","MYS",31528585
"6788","11/04/2020",11,4,2020,118,3,"Malaysia","MY","MYS",31528585
"6789","10/04/2020",10,4,2020,109,2,"Malaysia","MY","MYS",31528585
"6790","09/04/2020",9,4,2020,156,2,"Malaysia","MY","MYS",31528585
"6791","08/04/2020",8,4,2020,170,1,"Malaysia","MY","MYS",31528585
"6792","07/04/2020",7,4,2020,131,1,"Malaysia","MY","MYS",31528585
"6793","06/04/2020",6,4,2020,179,4,"Malaysia","MY","MYS",31528585
"6794","05/04/2020",5,4,2020,150,4,"Malaysia","MY","MYS",31528585
"6795","04/04/2020",4,4,2020,217,3,"Malaysia","MY","MYS",31528585
"6796","03/04/2020",3,4,2020,208,5,"Malaysia","MY","MYS",31528585
"6797","02/04/2020",2,4,2020,282,8,"Malaysia","MY","MYS",31528585
"6798","01/04/2020",1,4,2020,0,0,"Malaysia","MY","MYS",31528585
"6799","31/03/2020",31,3,2020,156,3,"Malaysia","MY","MYS",31528585
"6800","30/03/2020",30,3,2020,150,7,"Malaysia","MY","MYS",31528585
"6801","29/03/2020",29,3,2020,159,1,"Malaysia","MY","MYS",31528585
"6802","28/03/2020",28,3,2020,130,3,"Malaysia","MY","MYS",31528585
"6803","27/03/2020",27,3,2020,235,4,"Malaysia","MY","MYS",31528585
"6804","26/03/2020",26,3,2020,172,4,"Malaysia","MY","MYS",31528585
"6805","25/03/2020",25,3,2020,106,1,"Malaysia","MY","MYS",31528585
"6806","24/03/2020",24,3,2020,212,4,"Malaysia","MY","MYS",31528585
"6807","23/03/2020",23,3,2020,123,6,"Malaysia","MY","MYS",31528585
"6808","22/03/2020",22,3,2020,153,2,"Malaysia","MY","MYS",31528585
"6809","21/03/2020",21,3,2020,130,0,"Malaysia","MY","MYS",31528585
"6810","20/03/2020",20,3,2020,110,0,"Malaysia","MY","MYS",31528585
"6811","19/03/2020",19,3,2020,117,0,"Malaysia","MY","MYS",31528585
"6812","18/03/2020",18,3,2020,120,2,"Malaysia","MY","MYS",31528585
"6813","17/03/2020",17,3,2020,125,0,"Malaysia","MY","MYS",31528585
"6814","16/03/2020",16,3,2020,190,0,"Malaysia","MY","MYS",31528585
"6815","15/03/2020",15,3,2020,41,0,"Malaysia","MY","MYS",31528585
"6816","14/03/2020",14,3,2020,39,0,"Malaysia","MY","MYS",31528585
"6817","13/03/2020",13,3,2020,9,0,"Malaysia","MY","MYS",31528585
"6818","12/03/2020",12,3,2020,20,0,"Malaysia","MY","MYS",31528585
"6819","11/03/2020",11,3,2020,12,0,"Malaysia","MY","MYS",31528585
"6820","10/03/2020",10,3,2020,18,0,"Malaysia","MY","MYS",31528585
"6821","09/03/2020",9,3,2020,6,0,"Malaysia","MY","MYS",31528585
"6822","08/03/2020",8,3,2020,10,0,"Malaysia","MY","MYS",31528585
"6823","07/03/2020",7,3,2020,33,0,"Malaysia","MY","MYS",31528585
"6824","06/03/2020",6,3,2020,0,0,"Malaysia","MY","MYS",31528585
"6825","05/03/2020",5,3,2020,14,0,"Malaysia","MY","MYS",31528585
"6826","04/03/2020",4,3,2020,7,0,"Malaysia","MY","MYS",31528585
"6827","02/03/2020",2,3,2020,4,0,"Malaysia","MY","MYS",31528585
"6828","01/03/2020",1,3,2020,0,0,"Malaysia","MY","MYS",31528585
"6829","29/02/2020",29,2,2020,2,0,"Malaysia","MY","MYS",31528585
"6830","28/02/2020",28,2,2020,1,0,"Malaysia","MY","MYS",31528585
"6831","27/02/2020",27,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6832","26/02/2020",26,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6833","25/02/2020",25,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6834","24/02/2020",24,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6835","23/02/2020",23,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6836","22/02/2020",22,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6837","21/02/2020",21,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6838","20/02/2020",20,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6839","19/02/2020",19,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6840","18/02/2020",18,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6841","17/02/2020",17,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6842","16/02/2020",16,2,2020,1,0,"Malaysia","MY","MYS",31528585
"6843","15/02/2020",15,2,2020,2,0,"Malaysia","MY","MYS",31528585
"6844","14/02/2020",14,2,2020,1,0,"Malaysia","MY","MYS",31528585
"6845","13/02/2020",13,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6846","12/02/2020",12,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6847","11/02/2020",11,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6848","10/02/2020",10,2,2020,2,0,"Malaysia","MY","MYS",31528585
"6849","09/02/2020",9,2,2020,1,0,"Malaysia","MY","MYS",31528585
"6850","08/02/2020",8,2,2020,1,0,"Malaysia","MY","MYS",31528585
"6851","07/02/2020",7,2,2020,2,0,"Malaysia","MY","MYS",31528585
"6852","06/02/2020",6,2,2020,2,0,"Malaysia","MY","MYS",31528585
"6853","05/02/2020",5,2,2020,2,0,"Malaysia","MY","MYS",31528585
"6854","04/02/2020",4,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6855","03/02/2020",3,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6856","02/02/2020",2,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6857","01/02/2020",1,2,2020,0,0,"Malaysia","MY","MYS",31528585
"6858","31/01/2020",31,1,2020,1,0,"Malaysia","MY","MYS",31528585
"6859","30/01/2020",30,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6860","29/01/2020",29,1,2020,3,0,"Malaysia","MY","MYS",31528585
"6861","28/01/2020",28,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6862","27/01/2020",27,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6863","26/01/2020",26,1,2020,1,0,"Malaysia","MY","MYS",31528585
"6864","25/01/2020",25,1,2020,3,0,"Malaysia","MY","MYS",31528585
"6865","24/01/2020",24,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6866","23/01/2020",23,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6867","22/01/2020",22,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6868","21/01/2020",21,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6869","20/01/2020",20,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6870","19/01/2020",19,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6871","18/01/2020",18,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6872","17/01/2020",17,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6873","16/01/2020",16,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6874","15/01/2020",15,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6875","14/01/2020",14,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6876","13/01/2020",13,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6877","12/01/2020",12,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6878","11/01/2020",11,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6879","10/01/2020",10,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6880","09/01/2020",9,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6881","08/01/2020",8,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6882","07/01/2020",7,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6883","06/01/2020",6,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6884","05/01/2020",5,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6885","04/01/2020",4,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6886","03/01/2020",3,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6887","02/01/2020",2,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6888","01/01/2020",1,1,2020,0,0,"Malaysia","MY","MYS",31528585
"6889","31/12/2019",31,12,2019,0,0,"Malaysia","MY","MYS",31528585
"6890","19/04/2020",19,4,2020,6,0,"Maldives","MV","MDV",515696
"6891","18/04/2020",18,4,2020,4,0,"Maldives","MV","MDV",515696
"6892","17/04/2020",17,4,2020,4,0,"Maldives","MV","MDV",515696
"6893","16/04/2020",16,4,2020,0,0,"Maldives","MV","MDV",515696
"6894","15/04/2020",15,4,2020,1,0,"Maldives","MV","MDV",515696
"6895","14/04/2020",14,4,2020,0,0,"Maldives","MV","MDV",515696
"6896","13/04/2020",13,4,2020,1,0,"Maldives","MV","MDV",515696
"6897","12/04/2020",12,4,2020,0,0,"Maldives","MV","MDV",515696
"6898","11/04/2020",11,4,2020,0,0,"Maldives","MV","MDV",515696
"6899","10/04/2020",10,4,2020,0,0,"Maldives","MV","MDV",515696
"6900","09/04/2020",9,4,2020,0,0,"Maldives","MV","MDV",515696
"6901","08/04/2020",8,4,2020,0,0,"Maldives","MV","MDV",515696
"6902","07/04/2020",7,4,2020,0,0,"Maldives","MV","MDV",515696
"6903","06/04/2020",6,4,2020,0,0,"Maldives","MV","MDV",515696
"6904","05/04/2020",5,4,2020,0,0,"Maldives","MV","MDV",515696
"6905","04/04/2020",4,4,2020,0,0,"Maldives","MV","MDV",515696
"6906","03/04/2020",3,4,2020,0,0,"Maldives","MV","MDV",515696
"6907","02/04/2020",2,4,2020,1,0,"Maldives","MV","MDV",515696
"6908","01/04/2020",1,4,2020,1,0,"Maldives","MV","MDV",515696
"6909","31/03/2020",31,3,2020,0,0,"Maldives","MV","MDV",515696
"6910","30/03/2020",30,3,2020,1,0,"Maldives","MV","MDV",515696
"6911","29/03/2020",29,3,2020,2,0,"Maldives","MV","MDV",515696
"6912","28/03/2020",28,3,2020,1,0,"Maldives","MV","MDV",515696
"6913","27/03/2020",27,3,2020,0,0,"Maldives","MV","MDV",515696
"6914","26/03/2020",26,3,2020,0,0,"Maldives","MV","MDV",515696
"6915","25/03/2020",25,3,2020,0,0,"Maldives","MV","MDV",515696
"6916","24/03/2020",24,3,2020,0,0,"Maldives","MV","MDV",515696
"6917","23/03/2020",23,3,2020,0,0,"Maldives","MV","MDV",515696
"6918","22/03/2020",22,3,2020,0,0,"Maldives","MV","MDV",515696
"6919","21/03/2020",21,3,2020,0,0,"Maldives","MV","MDV",515696
"6920","20/03/2020",20,3,2020,0,0,"Maldives","MV","MDV",515696
"6921","19/03/2020",19,3,2020,0,0,"Maldives","MV","MDV",515696
"6922","18/03/2020",18,3,2020,0,0,"Maldives","MV","MDV",515696
"6923","17/03/2020",17,3,2020,0,0,"Maldives","MV","MDV",515696
"6924","16/03/2020",16,3,2020,4,0,"Maldives","MV","MDV",515696
"6925","15/03/2020",15,3,2020,0,0,"Maldives","MV","MDV",515696
"6926","14/03/2020",14,3,2020,1,0,"Maldives","MV","MDV",515696
"6927","12/03/2020",12,3,2020,2,0,"Maldives","MV","MDV",515696
"6928","11/03/2020",11,3,2020,2,0,"Maldives","MV","MDV",515696
"6929","09/03/2020",9,3,2020,2,0,"Maldives","MV","MDV",515696
"6930","08/03/2020",8,3,2020,2,0,"Maldives","MV","MDV",515696
"6931","19/04/2020",19,4,2020,26,0,"Mali","ML","MLI",19077690
"6932","18/04/2020",18,4,2020,19,0,"Mali","ML","MLI",19077690
"6933","17/04/2020",17,4,2020,23,0,"Mali","ML","MLI",19077690
"6934","16/04/2020",16,4,2020,4,0,"Mali","ML","MLI",19077690
"6935","15/04/2020",15,4,2020,21,3,"Mali","ML","MLI",19077690
"6936","14/04/2020",14,4,2020,7,1,"Mali","ML","MLI",19077690
"6937","13/04/2020",13,4,2020,11,0,"Mali","ML","MLI",19077690
"6938","12/04/2020",12,4,2020,18,2,"Mali","ML","MLI",19077690
"6939","11/04/2020",11,4,2020,28,0,"Mali","ML","MLI",19077690
"6940","10/04/2020",10,4,2020,0,0,"Mali","ML","MLI",19077690
"6941","09/04/2020",9,4,2020,3,2,"Mali","ML","MLI",19077690
"6942","08/04/2020",8,4,2020,9,0,"Mali","ML","MLI",19077690
"6943","07/04/2020",7,4,2020,2,0,"Mali","ML","MLI",19077690
"6944","06/04/2020",6,4,2020,4,2,"Mali","ML","MLI",19077690
"6945","05/04/2020",5,4,2020,2,0,"Mali","ML","MLI",19077690
"6946","04/04/2020",4,4,2020,3,0,"Mali","ML","MLI",19077690
"6947","03/04/2020",3,4,2020,8,2,"Mali","ML","MLI",19077690
"6948","02/04/2020",2,4,2020,10,0,"Mali","ML","MLI",19077690
"6949","01/04/2020",1,4,2020,0,1,"Mali","ML","MLI",19077690
"6950","31/03/2020",31,3,2020,0,0,"Mali","ML","MLI",19077690
"6951","30/03/2020",30,3,2020,9,0,"Mali","ML","MLI",19077690
"6952","29/03/2020",29,3,2020,5,0,"Mali","ML","MLI",19077690
"6953","28/03/2020",28,3,2020,0,0,"Mali","ML","MLI",19077690
"6954","27/03/2020",27,3,2020,2,0,"Mali","ML","MLI",19077690
"6955","26/03/2020",26,3,2020,2,0,"Mali","ML","MLI",19077690
"6956","19/04/2020",19,4,2020,4,0,"Malta","MT","MLT",483530
"6957","18/04/2020",18,4,2020,10,0,"Malta","MT","MLT",483530
"6958","17/04/2020",17,4,2020,13,0,"Malta","MT","MLT",483530
"6959","16/04/2020",16,4,2020,6,0,"Malta","MT","MLT",483530
"6960","15/04/2020",15,4,2020,9,0,"Malta","MT","MLT",483530
"6961","14/04/2020",14,4,2020,6,0,"Malta","MT","MLT",483530
"6962","13/04/2020",13,4,2020,8,0,"Malta","MT","MLT",483530
"6963","12/04/2020",12,4,2020,20,1,"Malta","MT","MLT",483530
"6964","11/04/2020",11,4,2020,13,0,"Malta","MT","MLT",483530
"6965","10/04/2020",10,4,2020,38,1,"Malta","MT","MLT",483530
"6966","09/04/2020",9,4,2020,6,1,"Malta","MT","MLT",483530
"6967","08/04/2020",8,4,2020,52,0,"Malta","MT","MLT",483530
"6968","07/04/2020",7,4,2020,7,0,"Malta","MT","MLT",483530
"6969","06/04/2020",6,4,2020,21,0,"Malta","MT","MLT",483530
"6970","05/04/2020",5,4,2020,11,0,"Malta","MT","MLT",483530
"6971","04/04/2020",4,4,2020,7,0,"Malta","MT","MLT",483530
"6972","03/04/2020",3,4,2020,7,0,"Malta","MT","MLT",483530
"6973","02/04/2020",2,4,2020,21,0,"Malta","MT","MLT",483530
"6974","01/04/2020",1,4,2020,11,0,"Malta","MT","MLT",483530
"6975","31/03/2020",31,3,2020,5,0,"Malta","MT","MLT",483530
"6976","30/03/2020",30,3,2020,2,0,"Malta","MT","MLT",483530
"6977","29/03/2020",29,3,2020,10,0,"Malta","MT","MLT",483530
"6978","28/03/2020",28,3,2020,5,0,"Malta","MT","MLT",483530
"6979","27/03/2020",27,3,2020,5,0,"Malta","MT","MLT",483530
"6980","26/03/2020",26,3,2020,9,0,"Malta","MT","MLT",483530
"6981","25/03/2020",25,3,2020,13,0,"Malta","MT","MLT",483530
"6982","24/03/2020",24,3,2020,17,0,"Malta","MT","MLT",483530
"6983","23/03/2020",23,3,2020,17,0,"Malta","MT","MLT",483530
"6984","22/03/2020",22,3,2020,9,0,"Malta","MT","MLT",483530
"6985","21/03/2020",21,3,2020,11,0,"Malta","MT","MLT",483530
"6986","20/03/2020",20,3,2020,5,0,"Malta","MT","MLT",483530
"6987","19/03/2020",19,3,2020,10,0,"Malta","MT","MLT",483530
"6988","18/03/2020",18,3,2020,8,0,"Malta","MT","MLT",483530
"6989","17/03/2020",17,3,2020,9,0,"Malta","MT","MLT",483530
"6990","16/03/2020",16,3,2020,3,0,"Malta","MT","MLT",483530
"6991","15/03/2020",15,3,2020,6,0,"Malta","MT","MLT",483530
"6992","14/03/2020",14,3,2020,3,0,"Malta","MT","MLT",483530
"6993","13/03/2020",13,3,2020,3,0,"Malta","MT","MLT",483530
"6994","12/03/2020",12,3,2020,2,0,"Malta","MT","MLT",483530
"6995","10/03/2020",10,3,2020,1,0,"Malta","MT","MLT",483530
"6996","08/03/2020",8,3,2020,3,0,"Malta","MT","MLT",483530
"6997","19/04/2020",19,4,2020,0,0,"Mauritania","MR","MRT",4403319
"6998","18/04/2020",18,4,2020,0,0,"Mauritania","MR","MRT",4403319
"6999","17/04/2020",17,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7000","16/04/2020",16,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7001","15/04/2020",15,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7002","14/04/2020",14,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7003","13/04/2020",13,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7004","12/04/2020",12,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7005","11/04/2020",11,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7006","10/04/2020",10,4,2020,1,0,"Mauritania","MR","MRT",4403319
"7007","09/04/2020",9,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7008","08/04/2020",8,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7009","07/04/2020",7,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7010","06/04/2020",6,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7011","05/04/2020",5,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7012","04/04/2020",4,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7013","03/04/2020",3,4,2020,1,1,"Mauritania","MR","MRT",4403319
"7014","02/04/2020",2,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7015","01/04/2020",1,4,2020,0,0,"Mauritania","MR","MRT",4403319
"7016","31/03/2020",31,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7017","30/03/2020",30,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7018","29/03/2020",29,3,2020,2,0,"Mauritania","MR","MRT",4403319
"7019","28/03/2020",28,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7020","27/03/2020",27,3,2020,1,0,"Mauritania","MR","MRT",4403319
"7021","26/03/2020",26,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7022","25/03/2020",25,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7023","24/03/2020",24,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7024","23/03/2020",23,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7025","22/03/2020",22,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7026","21/03/2020",21,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7027","20/03/2020",20,3,2020,1,0,"Mauritania","MR","MRT",4403319
"7028","19/03/2020",19,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7029","18/03/2020",18,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7030","17/03/2020",17,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7031","16/03/2020",16,3,2020,0,0,"Mauritania","MR","MRT",4403319
"7032","15/03/2020",15,3,2020,1,0,"Mauritania","MR","MRT",4403319
"7033","19/04/2020",19,4,2020,1,0,"Mauritius","MU","MUS",1265303
"7034","18/04/2020",18,4,2020,0,0,"Mauritius","MU","MUS",1265303
"7035","17/04/2020",17,4,2020,0,0,"Mauritius","MU","MUS",1265303
"7036","16/04/2020",16,4,2020,0,0,"Mauritius","MU","MUS",1265303
"7037","15/04/2020",15,4,2020,0,0,"Mauritius","MU","MUS",1265303
"7038","14/04/2020",14,4,2020,0,0,"Mauritius","MU","MUS",1265303
"7039","13/04/2020",13,4,2020,5,0,"Mauritius","MU","MUS",1265303
"7040","12/04/2020",12,4,2020,1,0,"Mauritius","MU","MUS",1265303
"7041","11/04/2020",11,4,2020,4,2,"Mauritius","MU","MUS",1265303
"7042","10/04/2020",10,4,2020,41,0,"Mauritius","MU","MUS",1265303
"7043","09/04/2020",9,4,2020,5,0,"Mauritius","MU","MUS",1265303
"7044","08/04/2020",8,4,2020,24,0,"Mauritius","MU","MUS",1265303
"7045","07/04/2020",7,4,2020,17,0,"Mauritius","MU","MUS",1265303
"7046","06/04/2020",6,4,2020,31,0,"Mauritius","MU","MUS",1265303
"7047","05/04/2020",5,4,2020,10,0,"Mauritius","MU","MUS",1265303
"7048","04/04/2020",4,4,2020,17,0,"Mauritius","MU","MUS",1265303
"7049","03/04/2020",3,4,2020,15,2,"Mauritius","MU","MUS",1265303
"7050","02/04/2020",2,4,2020,11,2,"Mauritius","MU","MUS",1265303
"7051","01/04/2020",1,4,2020,15,0,"Mauritius","MU","MUS",1265303
"7052","31/03/2020",31,3,2020,18,0,"Mauritius","MU","MUS",1265303
"7053","30/03/2020",30,3,2020,8,1,"Mauritius","MU","MUS",1265303
"7054","29/03/2020",29,3,2020,8,0,"Mauritius","MU","MUS",1265303
"7055","28/03/2020",28,3,2020,13,0,"Mauritius","MU","MUS",1265303
"7056","27/03/2020",27,3,2020,33,0,"Mauritius","MU","MUS",1265303
"7057","26/03/2020",26,3,2020,6,0,"Mauritius","MU","MUS",1265303
"7058","25/03/2020",25,3,2020,6,0,"Mauritius","MU","MUS",1265303
"7059","24/03/2020",24,3,2020,8,0,"Mauritius","MU","MUS",1265303
"7060","23/03/2020",23,3,2020,14,1,"Mauritius","MU","MUS",1265303
"7061","22/03/2020",22,3,2020,2,1,"Mauritius","MU","MUS",1265303
"7062","21/03/2020",21,3,2020,9,0,"Mauritius","MU","MUS",1265303
"7063","20/03/2020",20,3,2020,3,0,"Mauritius","MU","MUS",1265303
"7064","19/04/2020",19,4,2020,622,104,"Mexico","MX","MEX",126190788
"7065","18/04/2020",18,4,2020,578,60,"Mexico","MX","MEX",126190788
"7066","17/04/2020",17,4,2020,450,37,"Mexico","MX","MEX",126190788
"7067","16/04/2020",16,4,2020,448,43,"Mexico","MX","MEX",126190788
"7068","15/04/2020",15,4,2020,385,74,"Mexico","MX","MEX",126190788
"7069","14/04/2020",14,4,2020,353,36,"Mexico","MX","MEX",126190788
"7070","13/04/2020",13,4,2020,442,23,"Mexico","MX","MEX",126190788
"7071","12/04/2020",12,4,2020,375,40,"Mexico","MX","MEX",126190788
"7072","11/04/2020",11,4,2020,403,39,"Mexico","MX","MEX",126190788
"7073","10/04/2020",10,4,2020,260,20,"Mexico","MX","MEX",126190788
"7074","09/04/2020",9,4,2020,396,33,"Mexico","MX","MEX",126190788
"7075","08/04/2020",8,4,2020,346,16,"Mexico","MX","MEX",126190788
"7076","07/04/2020",7,4,2020,296,31,"Mexico","MX","MEX",126190788
"7077","06/04/2020",6,4,2020,253,15,"Mexico","MX","MEX",126190788
"7078","05/04/2020",5,4,2020,202,19,"Mexico","MX","MEX",126190788
"7079","04/04/2020",4,4,2020,178,10,"Mexico","MX","MEX",126190788
"7080","03/04/2020",3,4,2020,132,13,"Mexico","MX","MEX",126190788
"7081","02/04/2020",2,4,2020,163,8,"Mexico","MX","MEX",126190788
"7082","01/04/2020",1,4,2020,121,1,"Mexico","MX","MEX",126190788
"7083","31/03/2020",31,3,2020,101,8,"Mexico","MX","MEX",126190788
"7084","30/03/2020",30,3,2020,145,4,"Mexico","MX","MEX",126190788
"7085","29/03/2020",29,3,2020,131,4,"Mexico","MX","MEX",126190788
"7086","28/03/2020",28,3,2020,132,4,"Mexico","MX","MEX",126190788
"7087","27/03/2020",27,3,2020,110,3,"Mexico","MX","MEX",126190788
"7088","26/03/2020",26,3,2020,70,0,"Mexico","MX","MEX",126190788
"7089","25/03/2020",25,3,2020,38,1,"Mexico","MX","MEX",126190788
"7090","24/03/2020",24,3,2020,51,2,"Mexico","MX","MEX",126190788
"7091","23/03/2020",23,3,2020,65,0,"Mexico","MX","MEX",126190788
"7092","22/03/2020",22,3,2020,48,0,"Mexico","MX","MEX",126190788
"7093","21/03/2020",21,3,2020,39,2,"Mexico","MX","MEX",126190788
"7094","20/03/2020",20,3,2020,46,0,"Mexico","MX","MEX",126190788
"7095","19/03/2020",19,3,2020,25,0,"Mexico","MX","MEX",126190788
"7096","18/03/2020",18,3,2020,11,0,"Mexico","MX","MEX",126190788
"7097","17/03/2020",17,3,2020,29,0,"Mexico","MX","MEX",126190788
"7098","16/03/2020",16,3,2020,12,0,"Mexico","MX","MEX",126190788
"7099","15/03/2020",15,3,2020,15,0,"Mexico","MX","MEX",126190788
"7100","14/03/2020",14,3,2020,10,0,"Mexico","MX","MEX",126190788
"7101","13/03/2020",13,3,2020,5,0,"Mexico","MX","MEX",126190788
"7102","12/03/2020",12,3,2020,4,0,"Mexico","MX","MEX",126190788
"7103","09/03/2020",9,3,2020,2,0,"Mexico","MX","MEX",126190788
"7104","02/03/2020",2,3,2020,1,0,"Mexico","MX","MEX",126190788
"7105","01/03/2020",1,3,2020,2,0,"Mexico","MX","MEX",126190788
"7106","29/02/2020",29,2,2020,2,0,"Mexico","MX","MEX",126190788
"7107","28/02/2020",28,2,2020,0,0,"Mexico","MX","MEX",126190788
"7108","27/02/2020",27,2,2020,0,0,"Mexico","MX","MEX",126190788
"7109","26/02/2020",26,2,2020,0,0,"Mexico","MX","MEX",126190788
"7110","25/02/2020",25,2,2020,0,0,"Mexico","MX","MEX",126190788
"7111","24/02/2020",24,2,2020,0,0,"Mexico","MX","MEX",126190788
